,Community Area,STORE NAME,Program Name,Program Type,Activity Status,Reduced Meal Eligibiity,Normalized Reduced Meal Eligiblity,HARDSHIP INDEX,LATITUDE,LONGITUDE
2718,MAYWOOD,,Miracle Revival Cathedral,GCFD-PM,INACTIVEFB,,,,41.888073799999994,
2719,AUSTIN,,Hope Organization/Mandell UMC,GCFD-PM,INACTIVEFB,,,,41.8742938,
2720,WEST ENGLEWOOD,,F.C.H.N. Program Inc.,GCFD-PM,INACTIVEFB,,,,41.7871259,
2721,AUSTIN,,Ashunti Residential Recovery,GCFD-PM,INACTIVEFB,,,,41.893389899999995,
2722,AUSTIN,,Elois McCoy,GCFD-PM,INACTIVEAG,,,,41.875332,
2723,AUSTIN,,Star of David,GCFD-PM,INACTIVEAG,,,,41.9020009,
2724,EAST GARFIELD PARK,,Breakthrough Urban Ministries,GCFD-PM,ACTIVE,,,,41.8877809,
2725,WEST GARFIELD PARK,,New Mt. Pilgrim MBC,GCFD-PM,INACTIVEAG,,,,41.881632700000004,
2726,NORTH LAWNDALE,,Westlawn Gospel Chapel,GCFD-PM,INACTIVEFB,,,,41.8530899,
2727,MAYWOOD,,Second Baptist Church,GCFD-PM,ACTIVE,,,,41.882765500000005,
2728,NORTH LAWNDALE,,Family Focus Lawndale,GCFD-PM,INACTIVEFB,,,,41.869404700000004,
2729,NEAR WEST SIDE,,Westside Coalition for Seniors,GCFD-PM,INACTIVEFB,,,,41.8829897,
2730,WEST ENGLEWOOD,,Gethsemane COGIC,GCFD-PM,INACTIVEFB,,,,41.7670052,
2731,MAYWOOD,,ACT Now Youth Organization,GCFD-PM,INACTIVEFB,,,,41.8831785,
2732,NORTH LAWNDALE,,Henson Elementary,GCFD-PM,INACTIVEAG,,,,41.8636018,
2733,EAST GARFIELD PARK,,Mt. Vernon Baptist Church,GCFD-PM,ACTIVE,,,,41.877880700000006,
2734,NORTH LAWNDALE,,Sinai Urban Health Institute,GCFD-PM,INACTIVEFB,,,,41.867581,
2735,OAK PARK,,St Catherine/St Lucy Hlth Fair,GCFD-PM,INACTIVEFB,,,,41.8814718,
2736,MAYWOOD,,First Christian Church,GCFD-PM,ACTIVE,,,,41.87861530000001,
2737,NORTH LAWNDALE,,Illinois Action for Children,GCFD-PM,INACTIVEFB,,,,41.8631549,
2738,MAYWOOD,,Vision of Restoration,GCFD-PM,ACTIVE,,,,41.8787599,
2739,MAYWOOD,,C.T. Baker Performing Arts Ctr,GCFD-PM,INACTIVEFB,,,,41.884170700000006,
2740,MAYWOOD,,Miracle Revival Cathedral,GCFD-PM,ACTIVE,,,,41.888073799999994,
2741,MAYWOOD,,Maywood Community S.D.A. Ch.,PANTRY,ACTIVE,,,,41.86930460000001,
2742,MAYWOOD,,Second Baptist Church: Maywood,PANTRY,ACTIVE,,,,41.882765500000005,
2743,BROADVIEW,,Broadview Service Center,PANTRY,ACTIVE,,,,41.86394869999999,
2744,MAYWOOD,,Ross Food Pantry,PANTRY,INACTIVEAG,,,,41.87374570000001,
2745,AUSTIN,,Pine Avenue United Church,PANTRY,ACTIVE,,,,41.898771,
2746,WASHINGTON PARK,,Greater Harvest MBC Pantry,PANTRY,INACTIVEAG,,,,41.801252000000005,
2747,WEST GARFIELD PARK,,New Morning Star MBC Pantry,PANTRY,ACTIVE,,,,41.87764079999999,
2748,WEST GARFIELD PARK,,New Mt. Pilgrim MBC,PANTRY,INACTIVEFB,,,,41.881632700000004,
2749,EAST GARFIELD PARK,,FIFTH CITY HUMAN DEVELOPMENT,PANTRY,INACTIVEFB,,,,41.8827492,
2750,DOUGLAS,,ST. THOMAS: HEADSTART PY,PANTRY,INACTIVEAG,,,,41.82546370000001,
2751,AUSTIN,,Mission for God,PANTRY,INACTIVEAG,,,,41.8879049,
2752,WEST ENGLEWOOD,,Family Care Network,PANTRY,INACTIVEAG,,,,41.6908914,
2753,ENGLEWOOD,,Visitation Parish Food Pantry,PANTRY,ACTIVE,,,,41.7936103,
2754,NORTH LAWNDALE,,Blessed Sacrament Food Pantry,PANTRY,ACTIVE,,,,41.852525799999995,
2755,DOUGLAS,,St. James Food Pantry,PANTRY,ACTIVE,,,,41.8416838,
2756,WEST GARFIELD PARK,,Presentation Covenant FP,PANTRY,INACTIVEAG,,,,41.8716646,
2757,AUSTIN,,FATHER & SON COGIC,PANTRY,INACTIVEFB,,,,41.8815258,
2758,NEAR WEST SIDE,,Chicago Commons :Miles Square,PANTRY,INACTIVEAG,,,,41.883849100000006,
2759,WEST GARFIELD PARK,,4200 West Congress Pantry,PANTRY,INACTIVEFB,,,,41.874515,
2760,EAST GARFIELD PARK,,Catholic Charities: Jackson,PANTRY,INACTIVEFB,,,,41.8773358,
2761,NEAR SOUTH SIDE,,Henry Booth House-Dearborn,PANTRY,INACTIVEAG,,,,41.8503374,
2762,NORTH LAWNDALE,,United Baptist Church,PANTRY,ACTIVE,,,,41.866327500000004,
2763,GRAND BOULEVARD,,MOTHER'S CUPBOARD,PANTRY,INACTIVEAG,,,,41.807286100000006,
2764,AUSTIN,,Northwest Institute PY,PANTRY,INACTIVEFB,,,,41.9025343,
2765,AUSTIN,,Healing Temple C.O.G.I.C. #1,PANTRY,ACTIVE,,,,41.894681,
2766,AUSTIN,,God's Helping Hand Pantry,PANTRY,INACTIVEFB,,,,41.8950237,
2767,WEST GARFIELD PARK,,St. Rest #2 MB Food Pantry,PANTRY,INACTIVEAG,,,,41.872419,
2768,NEAR WEST SIDE,,TSA: Midwest Corps Pantry,PANTRY,ACTIVE,,,,41.8804856,
2769,HUMBOLDT PARK,,LUTHERAN FAMILY MISSION,PANTRY,INACTIVEAG,,,,41.8971187,
2770,OAKLAND,,Operation Pull Grant Mem. PY,PANTRY,ACTIVE,,,,41.8210196,
2771,NEAR WEST SIDE,,Precious Blood Parish Pantry,PANTRY,INACTIVEAG,,,,41.8747689,
2772,NEAR WEST SIDE,,Cathedral Shelter Food Pantry,PANTRY,INACTIVEFB,,,,41.8794683,
2773,EAST GARFIELD PARK,,Marillac House Food Pantry,PANTRY,ACTIVE,,,,41.877124,
2774,WEST ENGLEWOOD,,Englewood Cares Outreach PY,PANTRY,INACTIVEAG,,,,41.784668599999996,
2775,NORTH LAWNDALE,,Jireh Food Pantry,PANTRY,ACTIVE,,,,41.86441129999999,
2776,EAST GARFIELD PARK,,The Joshua Ministries PY,PANTRY,INACTIVEFB,,,,41.8782843,
2777,ENGLEWOOD,,Pickens Memorial Temple COGIC,PANTRY,ACTIVE,,,,41.790920299999996,
2778,NEW CITY,,Central American Martyrs Ctr./,PANTRY,INACTIVEAG,,,,41.8018079,
2779,AUSTIN,,Ruby Memorial/Emmanuel Temple,PANTRY,INACTIVEAG,,,,41.891169399999995,
2780,NEW CITY,,For Your Consciousness Pantry,PANTRY,ACTIVE,,,,41.800995,
2781,WEST ENGLEWOOD,,FCHN Program PY,PANTRY,INACTIVEAG,,,,41.7871259,
2782,HUMBOLDT PARK,,Mission of Our Lady of the,PANTRY,ACTIVE,,,,41.896063700000006,
2783,NEAR NORTH SIDE,,Emergency Assistance Program,PANTRY,ACTIVE,,,,41.8952573,
2784,GRAND BOULEVARD,,Tabernacle MBC Food Pantry,PANTRY,ACTIVE,,,,41.8191916,
2785,WEST GARFIELD PARK,,Holy Temple Community Church,PANTRY,ACTIVE,,,,41.8734355,
2786,AUSTIN,,New Saint Mark Church,PANTRY,INACTIVEAG,,,,41.8705244,
2787,AUSTIN,,Love in Action,PANTRY,INACTIVEAG,,,,41.9091283,
2788,WEST GARFIELD PARK,,Primo Center for Wmn & Chld PY,PANTRY,INACTIVEFB,,,,41.881805,
2789,BELLWOOD,,Citizens Center For United Svc,PANTRY,INACTIVEAG,,,,41.8888072,
2790,NEAR WEST SIDE,,Holy Family Notre Dame Pantry,PANTRY,ACTIVE,,,,41.867264299999995,
2791,NEAR WEST SIDE,,Little Brothers Friends #2,PANTRY,ACTIVE,,,,41.888117,
2792,GRAND BOULEVARD,,Firman Community Services,PANTRY,ACTIVE,,,,41.808981200000005,
2793,AUSTIN,,Friends of Columbus Park,PANTRY,INACTIVEFB,,,,41.8763758,
2794,HUMBOLDT PARK,,Grace  Misson Church,PANTRY,INACTIVEFB,,,,41.888400700000005,
2795,NEAR NORTH SIDE,,St. Matthew Child Advocate,PANTRY,ACTIVE,,,,41.9008902,
2796,AUSTIN,,St. Martin de Porres,PANTRY,ACTIVE,,,,41.882088,
2797,AUSTIN,,North Austin Lutheran Pantry,PANTRY,INACTIVEAG,,,,41.90763079999999,
2798,NEAR NORTH SIDE,,Evergreen Tower,PANTRY,INACTIVEFB,,,,41.9067228,
2799,AUSTIN,,New Mt. Vernon B.C.Food Pantry,PANTRY,INACTIVEAG,,,,41.888250799999994,
2800,EAST GARFIELD PARK,,PEOPLE'S CHURCH OF THE HARVEST,PANTRY,INACTIVEFB,,,,41.8761152,
2801,AUSTIN,,Circle Urban Ministries,PANTRY,ACTIVE,,,,41.88284229999999,
2802,KENWOOD,,Kenwood Oakland Community Org,PANTRY,INACTIVEFB,,,,41.8168891,
2803,NEW CITY,,New Life SDA Community Serv.,PANTRY,ACTIVE,,,,41.802906799999995,
2804,NEW CITY,,Ebenezer House OF Prayer,PANTRY,INACTIVEFB,,,,41.8022448,
2805,MAYWOOD,,Potter's House,PANTRY,INACTIVEFB,,,,41.890994899999995,
2806,AUSTIN,,NGAG Feed the Hungry Ministry,PANTRY,INACTIVEAG,,,,41.906079999999996,
2807,AUSTIN,,Fraternite Notre Dame,PANTRY,ACTIVE,,,,41.88950870000001,
2808,OAK PARK,,Oak Park River Forest Pantry,PANTRY,ACTIVE,,,,41.889191499999995,
2809,EAST GARFIELD PARK,,Mt. Sinai MBC Food Pantry,PANTRY,ACTIVE,,,,41.88258,
2810,BELLWOOD,,"Heart of Bellwood, The",PANTRY,INACTIVEFB,,,,41.8838541,
2811,MAYWOOD,,Miracle Revival Cathedral,PANTRY,ACTIVE,,,,41.888073799999994,
2812,AUSTIN,,Tabitha Community Services,PANTRY,INACTIVEAG,,,,41.890435499999995,
2813,NEAR NORTH SIDE,,Holsten Human Capital Dev. Nfp,PANTRY,ACTIVE,,,,41.896854,
2814,AUSTIN,,H.I.C.A. Food Pantry,PANTRY,INACTIVEFB,,,,41.8856406,
2815,WEST TOWN,,Onward House,PANTRY,INACTIVEFB,,,,41.892450200000006,
2816,NORTH LAWNDALE,,Fillmore Christian House Pryr.,PANTRY,INACTIVEFB,,,,41.8684934,
2817,WEST ENGLEWOOD,,All Things Through Christ,PANTRY,ACTIVE,,,,41.7739343,
2818,NEAR NORTH SIDE,,Chicago Lights,PANTRY,ACTIVE,,,,41.8987576,
2819,WEST ENGLEWOOD,,We Do Care,PANTRY,ACTIVE,,,,41.768823,
2820,HUMBOLDT PARK,,Divine Helping Hand,PANTRY,INACTIVEFB,,,,41.8959672,
2821,WEST GARFIELD PARK,,Independence SDA Comm Pantry,PANTRY,ACTIVE,,,,41.8707786,
2822,BERWYN,,CBSII-St. Mary of Celle Pantry,PANTRY,INACTIVEAG,,,,41.86021299999999,
2823,NEAR WEST SIDE,,Metropolitan MBC Food Pantry,PANTRY,INACTIVEFB,,,,41.8827939,
2824,WEST ENGLEWOOD,,Holy Angel Baptist Church,PANTRY,INACTIVEAG,,,,41.791038799999995,
2825,WEST ENGLEWOOD,,Evening Star MBC,PANTRY,ACTIVE,,,,41.7870155,
2826,DOUGLAS,,6th Grace Presbyterian Church,PANTRY,ACTIVE,,,,41.8314534,
2827,NORTH LAWNDALE,,Greater Progressive MBC Church,PANTRY,INACTIVEFB,,,,41.8581204,
2828,NEW CITY,,Mary McDowell  Settlement,PANTRY,INACTIVEAG,,,,41.801125299999995,
2829,NORTH LAWNDALE,,Lawndale Christian Reformed Ch,PANTRY,INACTIVEFB,,,,41.864867499999995,
2830,NORTH LAWNDALE,,Douglas Park Baptist Church,PANTRY,INACTIVEAG,,,,41.856373,
2831,WEST ENGLEWOOD,,United Faith Temple Pantry,PANTRY,INACTIVEAG,,,,41.784742,
2832,NEAR SOUTH SIDE,,Quinn Chapel AME Church,PANTRY,INACTIVEFB,,,,41.849078600000006,
2833,MAYWOOD,,Canaan A.M.E. Church Pantry,PANTRY,ACTIVE,,,,41.88030430000001,
2834,AUSTIN,,CHASE HOUSE: KINGDOM HEADSTART,SOUP KITCH,INACTIVEAG,,,,41.885962,
2835,AUSTIN,,GREATER HOLY TEMPLE HEADSTART,SCHOOL,INACTIVEAG,,,,41.8887027,
2836,EAST GARFIELD PARK,,CHASE HOUSE: COMMUNITY PROGRAM,PANTRY,INACTIVEAG,,,,41.8717757,
2837,NEW CITY,,Christ Temple COC Food Pantry,PANTRY,ACTIVE,,,,41.797996999999995,
2838,FULLER PARK,,Fellowship MBC Food Pantry,PANTRY,ACTIVE,,,,41.81139779999999,
2839,NEAR WEST SIDE,,First Baptist Congregational,PANTRY,ACTIVE,,,,41.8829897,
2840,EAST GARFIELD PARK,,Greater Holy Temple C.O.G.I.C.,PANTRY,ACTIVE,,,,41.8856662,
2841,MAYWOOD,,St. James Catholic Church,PANTRY,INACTIVEAG,,,,41.885025799999994,
2842,NORTH LAWNDALE,,Faith Deliverance Temple,PANTRY,INACTIVEFB,,,,41.8609591,
2843,WASHINGTON PARK,,Door Of Hope Mission PY,PANTRY,INACTIVEFB,,,,41.7979219,
2844,EAST GARFIELD PARK,,Sunlight of The Spirit,PANTRY,INACTIVEFB,,,,41.886916799999995,
2845,MAYWOOD,,Glory Tabernacle Church,PANTRY,INACTIVEFB,,,,41.888337,
2846,OAK PARK,,Intellectuals Food Pantry,PANTRY,INACTIVEAG,,,,41.893033,
2847,GRAND BOULEVARD,,Mt. Pisgah MBC,PANTRY,INACTIVEAG,,,,41.8108425,
2848,GRAND BOULEVARD,,St. Elizabeth Church SVDP,PANTRY,ACTIVE,,,,41.820122,
2849,NORTH LAWNDALE,,Siloam Baptist Church,PANTRY,INACTIVEFB,,,,41.8602,
2850,ARMOUR SQUARE,,Wentworth Gardens food pantry,PANTRY,INACTIVEAG,,,,41.8236279,
2851,WEST ENGLEWOOD,,New Mt. Calvary Baptist Church,PANTRY,ACTIVE,,,,41.7723209,
2852,ENGLEWOOD,,Bethel Imani Lutheran Pantry,PANTRY,ACTIVE,,,,41.781172999999995,
2853,NEW CITY,,Fairfield Baptist Church,PANTRY,INACTIVEFB,,,,41.801089399999995,
2854,NORTH LAWNDALE,,Our Lady of Lourdes: Keeler,PANTRY,INACTIVEFB,,,,41.8608919,
2855,NORTH LAWNDALE,,St. Agatha's Food Pantry,PANTRY,ACTIVE,,,,41.8622899,
2856,EAST GARFIELD PARK,,Monroe Church of Christ,PANTRY,INACTIVEFB,,,,41.8799274,
2857,HUMBOLDT PARK,,Mission of Christ Lutheran Ch,PANTRY,ACTIVE,,,,41.9056131,
2858,EAST GARFIELD PARK,,Breakthrough Urban Ministries,PANTRY,ACTIVE,,,,41.88778,
2859,WEST GARFIELD PARK,,Praise Temple of Restoration,PANTRY,INACTIVEFB,,,,41.880907,
2860,CHICAGO LAWN,,"Youth Advantage, Inc.",PANTRY,INACTIVEFB,,,,41.7783971,
2861,WEST ENGLEWOOD,,Gethsemane COGIC,PANTRY,INACTIVEAG,,,,41.7670052,
2862,NORTH LAWNDALE,,City of Refuge Ministries,PANTRY,INACTIVEFB,,,,41.8608919,
2863,HUMBOLDT PARK,,Old St. Paul M.B. Church,PANTRY,INACTIVEAG,,,,41.8913126,
2864,AUSTIN,,Hope Food Pantry,PANTRY,ACTIVE,,,,41.89655,
2865,WEST GARFIELD PARK,,Keystone Baptist Church,PANTRY,ACTIVE,,,,41.884351,
2866,ENGLEWOOD,,Chicago City Church,PANTRY,INACTIVEFB,,,,41.8132196,
2867,WEST GARFIELD PARK,,Holy Gates of Zion M.B.C.,PANTRY,INACTIVEFB,,,,41.8992648,
2868,NEAR WEST SIDE,,MYSI Corporation,PANTRY,INACTIVEFB,,,,41.8834409,
2869,AUSTIN,,Chetwyn Rodgers Drive,PANTRY,INACTIVEFB,,,,41.881537200000004,
2870,AUSTIN,,Star of David Outreach,PANTRY,ACTIVE,,,,41.909728799999996,
2871,NORTH LAWNDALE,,A Safe Haven Foundation: PY,PANTRY,ACTIVE,,,,41.866833899999996,
2872,NORTH LAWNDALE,,Harmony Comm. Baptist Church,PANTRY,ACTIVE,,,,41.8546396,
2873,NEAR WEST SIDE,,TSA: Chicago Temple,PANTRY,ACTIVE,,,,41.8817735,
2874,EAST GARFIELD PARK,,True Tabernliacle Ministries,PANTRY,INACTIVEFB,,,,41.8735235,
2875,NEAR SOUTH SIDE,,Second Presbyterian Church,PANTRY,ACTIVE,,,,41.855729499999995,
2876,EAST GARFIELD PARK,,Walls Memorial,GCFD-MP,INACTIVEFB,,,,41.8782843,
2877,HUMBOLDT PARK,,Our Lady of the Angels,GCFD-MP,INACTIVEFB,,,,41.896063700000006,
2878,AUSTIN,,Gospel Truth Life Food Pantry,PANTRY,INACTIVEFB,,,,41.9013335,
2879,OAK PARK,,New Life Christian Fellowship,PANTRY,ACTIVE,,,,41.90917779999999,
2880,NORTH LAWNDALE,,Manna Food Pantry,PANTRY,ACTIVE,,,,41.865264399999994,
2881,AUSTIN,,St. Mark ICC - Food Pantry,PANTRY,INACTIVEAG,,,,41.896046399999996,
2882,AUSTIN,,United Mission in Christ Ch.,PANTRY,INACTIVEAG,,,,41.90763079999999,
2883,AUSTIN,,First New Life Baptist Church,PANTRY,INACTIVEAG,,,,41.89664929999999,
2884,NEW CITY,,"NTO-OTONG Association USA, Inc",PANTRY,ACTIVE,,,,41.800962,
2885,MAYWOOD,,Open Hands (Minds) Foundation,PANTRY,INACTIVEFB,,,,41.895272600000006,
2886,ENGLEWOOD,,Shepherd's Hope,PANTRY,ACTIVE,,,,41.7897093,
2887,AUSTIN,,Westside Youth Council Cmte,PANTRY,INACTIVEFB,,,,41.8870295,
2888,AUSTIN,,Greater St. John C.O.G.I.C.,PANTRY,INACTIVEFB,,,,41.8887027,
2889,MAYWOOD,,"Vision of Restoration, Inc.",PANTRY,ACTIVE,,,,41.8787086,
2890,NEAR WEST SIDE,,Pilgrim Rest M.B.C.,PANTRY,ACTIVE,,,,41.88293729999999,
2891,WEST GARFIELD PARK,,Road to Righteousness,PANTRY,INACTIVEFB,,,,41.8807918,
2892,AUSTIN,,Christ Evangelical Lutheran Ch,PANTRY,ACTIVE,,,,41.9077749,
2893,MAYWOOD,,Proviso Leyden Council for,PANTRY,INACTIVEFB,,,,41.8790464,
2894,GRAND BOULEVARD,,African American Leadership,PANTRY,INACTIVEFB,,,,41.8200078,
2895,WEST ENGLEWOOD,,Kingdom Builders Christian Cen,PANTRY,ACTIVE,,,,41.7796309,
2896,NEAR SOUTH SIDE,,South Loop Community Church,PANTRY,ACTIVE,,,,41.86452329999999,
2897,WEST GARFIELD PARK,,Care and Share Food Pantry,PANTRY,ACTIVE,,,,41.882226700000004,
2898,NORTH LAWNDALE,,Greater Rose Hill MB Church/,PANTRY,ACTIVE,,,,41.8664073,
2899,WASHINGTON PARK,,Coppin Community Center,PANTRY,ACTIVE,,,,41.792052000000005,
2900,WASHINGTON PARK,,Gorham United Methodist Ch.,PANTRY,INACTIVEAG,,,,41.79278559999999,
2901,NEW CITY,,Haske Rasuloolah Center,PANTRY,INACTIVEAG,,,,41.806107700000005,
2902,WEST GARFIELD PARK,,Restoration Outreach Min.,PANTRY,INACTIVEFB,,,,41.8704945,
2903,NORTH LAWNDALE,,Tiberia Baptist Church,PANTRY,INACTIVEFB,,,,41.8664469,
2904,OAK PARK,,New Life Ministries Church of,PANTRY,ACTIVE,,,,41.893033,
2905,NORTH LAWNDALE,,Grace Memorial Baptist Church,PANTRY,INACTIVEFB,,,,41.8607899,
2906,EAST GARFIELD PARK,,St. James Unity Baptist Church,PANTRY,ACTIVE,,,,41.86982829999999,
2907,NEAR WEST SIDE,,Jesse Brown V.A.M.C.,PANTRY,ACTIVE,,,,41.870223700000004,
2908,NORTH LAWNDALE,,Word of Truth Deliverance Min.,PANTRY,INACTIVEAG,,,,41.8631752,
2909,NORTH LAWNDALE,,Carey Tercentenary AME Church,PANTRY,ACTIVE,,,,41.861025399999995,
2910,WEST ENGLEWOOD,,Believe in Thine Heart Min.,PANTRY,ACTIVE,,,,41.784796500000006,
2911,MAYWOOD,,C.T. Baker Performing Arts Ctn,PANTRY,ACTIVE,,,,41.884170700000006,
2912,WEST ENGLEWOOD,,Mount Olive Baptist Church,PANTRY,ACTIVE,,,,41.777801200000006,
2913,GRAND BOULEVARD,,Metropolitan Community Outreac,PANTRY,ACTIVE,,,,41.8108454,
2914,AUSTIN,,Word of Life Christian Min.,PANTRY,INACTIVEFB,,,,41.8924942,
2915,AUSTIN,,Kingdom Baptist Church,PANTRY,ACTIVE,,,,41.885962,
2916,HUMBOLDT PARK,,St. Francis of Assisi Parish,PANTRY,ACTIVE,,,,41.8981588,
2917,HINES,,Hines VA Hospital,PANTRY,ACTIVE,,,,41.861051200000006,
2918,WEST GARFIELD PARK,,Wells Temple of Deliverance,PANTRY,ACTIVE,,,,41.880801700000006,
2919,AUSTIN,,Heritage International,PANTRY,ACTIVE,,,,41.90963430000001,
2920,WASHINGTON PARK,,Gorham United Methodist Ch.,PANTRY,ACTIVE,,,,41.79278559999999,
2921,WESTCHESTER,,Grace Central Church,PANTRY,ACTIVE,,,,41.86882079999999,
2922,CHICAGO LAWN,,Thresholds Southwest,SHELTER,INACTIVEFB,,,,41.779149,
2923,NEAR WEST SIDE,,St. Leonard's Ministries,SHELTER,ACTIVE,,,,41.8785297,
2924,EAST GARFIELD PARK,,TAB House,GROUP HOME,INACTIVEFB,,,,41.8829086,
2925,EAST GARFIELD PARK,,The Joshua Ministries SH,SHELTER,INACTIVEAG,,,,41.8782843,
2926,WASHINGTON PARK,,Washington-King Resource Ctr.,SHELTER,INACTIVEFB,,,,41.7909735,
2927,WEST GARFIELD PARK,,Primo Center for Wmn & Chld SH,GROUP HOME,INACTIVEFB,,,,41.881805,
2928,AUSTIN,,Habilitative Systems Inc.,SHELTER,ACTIVE,,,,41.8746004,
2929,NEAR WEST SIDE,,Holy Cross Mission,GROUP HOME,INACTIVEAG,,,,41.8837104,
2930,NORTH LAWNDALE,,A Safe Haven Foundation: SH,SHELTER,ACTIVE,,,,41.866833899999996,
2931,CHICAGO LAWN,,Olive Branch Mission,SHELTER,ACTIVE,,,,41.77888660000001,
2932,HUMBOLDT PARK,,Leslie's Place,GROUP HOME,ACTIVE,,,,41.8995112,
2933,WEST TOWN,,TSA: Adult Rehab Center,SHELTER,ACTIVE,,,,41.8916184,
2934,NEAR NORTH SIDE,,Deborah's Place: Dolores',SHELTER,ACTIVE,,,,41.9102067,
2935,HUMBOLDT PARK,,Neopolitan Lighthouse,SHELTER,ACTIVE,,,,41.894197999999996,
2936,AUSTIN,,Thresholds Bridge West,SHELTER,INACTIVEAG,,,,41.8867473,
2937,WEST ENGLEWOOD,,HRDI Women's Program,GROUP HOME,INACTIVEFB,,,,41.772046,
2938,HUMBOLDT PARK,,The Boulevard of Chicago the,SHELTER,ACTIVE,,,,41.8905594,
2939,NORTH LAWNDALE,,Hope House,SHELTER,INACTIVEFB,,,,41.8660128,
2940,HUMBOLDT PARK,,Mother's House I,SHELTER,INACTIVEFB,,,,41.897563899999994,
2941,WEST TOWN,,Night Ministry,SHELTER,ACTIVE,,,,41.9018067,
2942,EAST GARFIELD PARK,,House of Mary & Joseph: SH,SHELTER,ACTIVE,,,,41.873805100000006,
2943,NEAR WEST SIDE,,House of Daniel (Outreach Mis),SHELTER,INACTIVEAG,,,,41.880798999999996,
2944,NEAR WEST SIDE,,St. Leonard's Ministries,SHELTER,ACTIVE,,,,41.8824276,
2945,AUSTIN,,Tabitha Community Services,SHELTER,INACTIVEAG,,,,41.890435499999995,
2946,AUSTIN,,Nahamani Family Service Center,SHELTER,INACTIVEFB,,,,41.900069099999996,
2947,AUSTIN,,Mother's House II,SHELTER,INACTIVEFB,,,,41.886244500000004,
2948,EAST GARFIELD PARK,,Genesis House,SHELTER,INACTIVEFB,,,,41.880722999999996,
2949,NEAR WEST SIDE,,Cathedral  Shelter (Shelter),SHELTER,INACTIVEAG,,,,41.87855589999999,
2950,WEST GARFIELD PARK,,Gateway Foundation II,GROUP HOME,INACTIVEFB,,,,41.86922269999999,
2951,WEST ENGLEWOOD,,Clara's House Shelter,SHELTER,INACTIVEFB,,,,41.781414399999996,
2952,WEST GARFIELD PARK,,The Inner Voice,SHELTER,INACTIVEFB,,,,41.87713249999999,
2953,NEAR WEST SIDE,,Pacific Garden Mission,SHELTER,ACTIVE,,,,41.86197689999999,
2954,AUSTIN,,God's Helping Hand SH,SHELTER,INACTIVEAG,,,,41.8950237,
2955,NEW CITY,,Central American Martyrs Ctr./,SHELTER,ACTIVE,,,,41.8018079,
2956,HUMBOLDT PARK,,Breakthrough Urban Min. SH,SHELTER,ACTIVE,,,,41.8885558,
2957,WASHINGTON PARK,,Door Of Hope Mission SH,SHELTER,INACTIVEFB,,,,41.7979219,
2958,WEST TOWN,,GOSPEL LEAGUE HOME,GROUP HOME,INACTIVEFB,,,,41.890865500000004,
2959,EAST GARFIELD PARK,,Bobby E. Wright,SHELTER,ACTIVE,,,,41.8805845,
2960,NEW CITY,,Jireh House,SHELTER,INACTIVEAG,,,,41.798652000000004,
2961,EAST GARFIELD PARK,,Leslie's Place-Walnut,GROUP HOME,INACTIVEAG,,,,41.885627,
2962,AUSTIN,,Ashunti Residential Recovery,SHELTER,ACTIVE,,,,41.893389899999995,
2963,EAST GARFIELD PARK,,Breakthrough Urban- Carrol SH,SHELTER,ACTIVE,,,,41.8877809,
2964,NORTH LAWNDALE,,Lena Washington Food & Shelter,SHELTER,INACTIVEFB,,,,41.8586938,
2965,NEW CITY,,You Can Make It,SHELTER,ACTIVE,,,,41.799535399999996,
2966,NORTH LAWNDALE,,Hope House-Lawndale Community,SHELTER,ACTIVE,,,,41.8525556,
2967,DOUGLAS,,Teen Living Programs Inc.,SHELTER,ACTIVE,,,,41.82591370000001,
2968,ENGLEWOOD,,Catholic Charities:,SHELTER,INACTIVEAG,,,,41.780943900000004,
2969,WEST GARFIELD PARK,,Hand-N-Hand Outreach,SHELTER,ACTIVE,,,,41.886722799999994,
2970,EAST GARFIELD PARK,,Franciscan Outreach Annex,SHELTER,INACTIVEFB,,,,41.8782843,
2971,HINES,,Catholic Char: Cooke's Manor,SHELTER,ACTIVE,,,,41.8675881,
2972,AUSTIN,,New Moms Inc.,SHELTER,INACTIVEAG,,,,41.894717,
2973,NEAR WEST SIDE,,The Inner Voice,SHELTER,ACTIVE,,,,41.877330799999996,
2974,NEW CITY,,Central American Martyrs Ctr./,SOUP KITCH,INACTIVEAG,,,,41.8018079,
2975,WEST ENGLEWOOD,,FCHN Program SK,SOUP KITCH,ACTIVE,,,,41.7871259,
2976,HUMBOLDT PARK,,Breakthrough Urban Min. SK,SOUP KITCH,INACTIVEAG,,,,41.8885482,
2977,EAST GARFIELD PARK,,FIFTH CITY HUMAN DEVELOPMENT,SOUP KITCH,INACTIVEFB,,,,41.8827492,
2978,AUSTIN,,GOD'S HELPING HAND SK,SOUP KITCH,INACTIVEAG,,,,41.8950237,
2979,AUSTIN,,Northwest Institute SK,SOUP KITCH,INACTIVEFB,,,,41.9025343,
2980,WEST ENGLEWOOD,,Englewood Cares Outreach SK,SOUP KITCH,INACTIVEAG,,,,41.784668599999996,
2981,OAKLAND,,Operation Pull Grant Mem. SK,SOUP KITCH,ACTIVE,,,,41.8210196,
2982,NEAR NORTH SIDE,,LaSalle St Church Soup Kitchen,SOUP KITCH,INACTIVEAG,,,,41.902604499999995,
